accX,accY,accZ,gyroX,gyroY,gyroZ
-0.08184920237350954,-0.18148948353011263,9.426158869635454,-0.16604372612485743,-0.13169455264511343,-0.051948347154465044
-0.10686979690286358,-0.17307336059113707,9.079599281351097,-0.19171225791811958,-0.10898117307306614,-0.03738948348640263
-0.1233959844962337,-0.15558537281759097,8.800360752720202,-0.19610980338050193,-0.06884343120990075,-0.0017413339815046387
-0.11463031813296749,-0.13301946865292683,8.62792162522711,-0.19571425769057474,-0.040749305952299336,0.04059285315562386
-0.10149554093857907,-0.08035400276556763,8.546982337547597,-0.14502194398420867,0.004184205390562994,0.05851422272206101
-0.091588880608084,-0.01048873608199911,8.620129166830367,-0.10668624133852922,0.042615714442067756,0.08237080768114206
-0.06867240842646127,0.02809609955525252,8.787657985080552,-0.04179226342940151,0.09000439729006315,0.10076762635978774
-0.03375665115205669,0.07624376647438877,9.077482050775247,0.004156386912215331,0.11281377678862688,0.09383915229464933
0.01549298454436468,0.12594543915474404,9.436864198438146,0.07655048161224294,0.13946793130221116,0.09087977448228945
0.05267623444666558,0.16115474167127294,9.806207321744425,0.1260260260518138,0.1316907382170865,0.07973114496587588
0.082943116388874,0.1765869988612206,10.197289259211061,0.1726679334070687,0.134571087969041,0.06523001078060386
0.09744777741198171,0.17752058427968379,10.550783459084965,0.19573455527617556,0.10759279114659377,0.036416332031335895
0.11874309325478442,0.14879741810751065,10.804729459514553,0.20131663565796337,0.08260022797174962,0.00401031759877911
0.1204916399866973,0.11952183422673622,10.994643761511787,0.18000176347638722,0.03928828096727992,-0.031181669117492858
0.11227682805417832,0.08045261996003208,11.062916125274183,0.1526835918528048,-0.006764627696521751,-0.05270226303713615
0.09764873117043052,0.02675737514967829,10.975644687563685,0.10476595130454947,-0.04906458578398776,-0.08121692126258731
0.06373992100095835,-0.03276639718817792,10.813456775024084,0.0504982845492926,-0.08981399601081634,-0.09174312671462533
0.032592109931101954,-0.0832053707321401,10.553538429152644,-0.009377534829887752,-0.1114279725034559,-0.0949397659491684
-0.009747609685855712,-0.12684741942632768,10.204295218172295,-0.07451525948479357,-0.13959756597024384,-0.08609416163188333
-0.04441724588751796,-0.15330201715886224,9.812994545818961,-0.135224398889481,-0.14127569761947473,-0.08063126330486824
-0.07354757643572393,-0.17859003978855348,9.430786338150865,-0.16926943860132834,-0.1301016997113605,-0.0600199437860597
-0.11442910162913648,-0.17457859624270972,9.07698926850978,-0.181093821871785,-0.1027437850496663,-0.02384212847613259
-0.11944317240110908,-0.16467779489447648,8.803171916290854,-0.1912563700355285,-0.07899413277955723,0.007447777130568929
-0.12332113474791384,-0.12264611223863553,8.618654124960333,-0.20016846973133307,-0.04056862976424281,0.028768996912187417
-0.11563834206629295,-0.07864145947570468,8.560926501463378,-0.15265172168842342,0.005456107447760915,0.053824943066213285
-0.09287843895665863,-0.021152982884418935,8.616120391539733,-0.10100618891791947,0.03676446662123562,0.08754886743922632
-0.049991626120886284,0.03394456668885349,8.808836623784773,-0.04893336940359605,0.07956882600706913,0.08742432990851037
-0.03408745035207296,0.08649914702657775,9.087440909910425,0.012023565206335646,0.11374007878566793,0.09203595368343317
0.018034469078498466,0.12654819900037906,9.43476805943689,0.07393281801941919,0.13078953346945352,0.09423678639539303
0.033267242904111385,0.16237683862741417,9.806735129906576,0.13160448487471124,0.13193613797959367,0.08136183896060488
0.07591880200254637,0.18630441733435735,10.188641050653766,0.1640649827772875,0.13611679086571066,0.05340713184994134
0.10407387959113121,0.17255482532987337,10.554947354651592,0.20009264627187814,0.11211004132469554,0.03192682698196033
0.12157558132112489,0.1553177302534302,10.825622500589416,0.1992064317119771,0.07964896601151072,0.0012438362060260475
0.12524796615191433,0.1286743292110263,11.001449320101132,0.1806213505469868,0.03588612107577875,-0.03338780884441038
0.1168740971619458,0.08496953937872774,11.05493094332044,0.1585901882638916,-0.003690968298861935,-0.048682790829695025
0.08788750036885767,0.021486666915745474,11.002225955870037,0.09794113201863801,-0.04455954040240246,-0.07880488905835922
0.05825234226944493,-0.02883498349660403,10.81258901849139,0.045245683855748266,-0.08688653478003912,-0.08949052159387832
0.034024608476584256,-0.08254125223735884,10.549804064214225,-0.01718239513348086,-0.11339405008385835,-0.10728102576948804
-0.011818676840819947,-0.14505777919446952,10.207302336565535,-0.06454792940365658,-0.1383346816322425,-0.10240247103168919
-0.056935691663741184,-0.16217407672512849,9.823048364351266,-0.1322686412907352,-0.13945287786086216,-0.07854932732871449
-0.0876641799544604,-0.17905488856953286,9.429396949464193,-0.18058215875166306,-0.12611540619524222,-0.04943260423422599
-0.11012747335830403,-0.1790537654276799,9.06421226223744,-0.197058278590227,-0.10465115915902874,-0.035867184184936354
-0.11290851671782046,-0.1490176782863873,8.800307398078886,-0.19720864493344364,-0.07230969575035029,0.0008053974696623964
-0.11841874762500695,-0.13694926441549443,8.63829680858352,-0.18137604918462655,-0.03792823475438605,0.024810388150657385
-0.10500343644780426,-0.08824428242624104,8.553051107276461,-0.1415857389896843,0.004246002896468972,0.055256998729461035
-0.09409532211753745,-0.048977085296412204,8.620705902047776,-0.09863229868926683,0.044887843118810666,0.08191925170243677
-0.060682839082147395,0.024389549659905044,8.810036951845724,-0.04708212137117976,0.07652463072793603,0.09266991070967354
-0.022156078274788348,0.07862411361052053,9.080205506010996,0.009866942469181125,0.10889241279805771,0.09347234131029306
0.007813469924005105,0.1232557208589677,9.443570007627198,0.08338777625157402,0.13351410436329061,0.08843867351636353
0.050384402977497085,0.16927874352692845,9.80413704493417,0.1270007196959068,0.1393988621801686,0.07141959988463793
0.07330247471389902,0.18468128608544074,10.188353196682755,0.1665165464680891,0.13888901275390536,0.0610898116974006
0.09986742429777035,0.1783942756792343,10.554524568852269,0.19206383400306073,0.11738525332378738,0.03380541041723049
0.11383189951826404,0.15738008805468623,10.811704213942512,0.1932249554759834,0.07551520906766529,0.0028742529455806007
0.10999143634885918,0.13543239537227836,10.997246501458402,0.1829713714616897,0.043447705406995746,-0.03553174836346517
0.11442309912663089,0.08148923897791677,11.059474827641123,0.15180289580700562,-0.006473277445050277,-0.05382035527266366
0.0869220822252234,0.021533358598509893,11.00710856115603,0.10932006957325685,-0.04371870598458871,-0.07741980177084144
0.06205110956058298,-0.04196687240917393,10.826185386712888,0.046081292665251135,-0.08153196586998898,-0.09509649474326225
0.03100677469777474,-0.08531977799469341,10.548388084679011,-0.020661316016246857,-0.10940644721932119,-0.10078410454243768
-0.006715992833527447,-0.12129838933226085,10.193051795945472,-0.0832864998711207,-0.13681759599703036,-0.09832383931461632
-0.041407120205255485,-0.14220501529471366,9.819720032152658,-0.12779568870992236,-0.13486878598990612,-0.0798888312123155
-0.07938576611850762,-0.17730346313722922,9.455935349373139,-0.169444203381816,-0.14119196779047927,-0.050620653654737675
-0.10615824156664436,-0.18389426600605818,9.080798691425793,-0.19692076656989713,-0.10433017926921465,-0.0251282222119919
-0.11752354835750176,-0.16982471414927913,8.799526134691693,-0.20182367897292788,-0.0790727233891912,-0.0011925378809894275
-0.1330568289852357,-0.12280723885697822,8.61079645086312,-0.18335403725354846,-0.03937471682147868,0.033678976683011085
-0.12210421905973094,-0.09576423027567775,8.554900148405464,-0.14601570618845097,-0.006099249406271557,0.05334296147792577
-0.10125889784568042,-0.02367675809861847,8.61946967275948,-0.10956750946491622,0.0451884582633708,0.08460403099542194
-0.06992913123157335,0.03477857583940079,8.794451955109178,-0.04757722015967909,0.09233945150859005,0.09097868106316043
-0.02396260761273999,0.08527949766939084,9.07513981195819,0.019115371827080875,0.11348340182154582,0.1034512386325298
0.0030444097988864983,0.1255782448941328,9.437952885645775,0.07138706764385094,0.1379216930279928,0.10992362292180849
0.043704900644722655,0.16493685003943287,9.819977335338953,0.12876537687472192,0.14011308006438128,0.07799957822032327
0.08899170862472106,0.17916385287577152,10.195000581236938,0.16961735463372454,0.13714124330787122,0.07332090922751724
0.0999217433017995,0.17154643115021115,10.535065325808262,0.18759272683861367,0.11176876250292989,0.033270682728989365
0.12278592721798726,0.17514829106200563,10.831970184111903,0.20032889064429557,0.07428858211960812,-0.003836642403466056
0.11208921207349247,0.12440944299053933,10.99842821118125,0.1854541953105665,0.039638330230795396,-0.03496315020781135
0.1088838188174052,0.0878533202602029,11.046187996595181,0.15574385870487756,0.0039181513963253735,-0.047025333686292886
0.08307712450756027,0.008730604648291247,11.004520086316885,0.09973235417089153,-0.04464356230942715,-0.07848875168488063
0.05923889200355701,-0.018025115927050042,10.829476736442555,0.04807158626706171,-0.086144286046991,-0.09796373105731652
0.03388326652618625,-0.07003915208629181,10.525324298126115,-0.007415349488776607,-0.10433819218439361,-0.10101726388135596
-0.02410680562730491,-0.12709686797262768,10.18967480583163,-0.06488013993527507,-0.1285583007103105,-0.09292438308089182
-0.04325481192867128,-0.15594715653315658,9.809116367909535,-0.12244289110268095,-0.13585663484881844,-0.0808932437580239
-0.07669599742377398,-0.17332822445388454,9.429604844321789,-0.17569269017741368,-0.13024118528365103,-0.056977396949956544
-0.10752505471586547,-0.18291369044222155,9.071142461957416,-0.19189393960361328,-0.10715988850315343,-0.021949450806802773
-0.1284542655053583,-0.15596801403949043,8.792071621815525,-0.20190212954527298,-0.07513397940918405,-0.005551339085656733
-0.11898111745186056,-0.13369192178640438,8.626996708628502,-0.183876968951895,-0.050270153559311866,0.03420902101295848
-0.11476326095285651,-0.08651735724576567,8.556253421013487,-0.15682952098578143,0.006062614186328412,0.058485623702124456
-0.08881589125600758,-0.01906397376415923,8.625515791835449,-0.1142341537534572,0.046327758402929374,0.07845846837810234
-0.06177633944657362,0.03603414451489971,8.78983663179152,-0.04974432053425409,0.08306317314484017,0.10049383761543715
-0.01434657029596019,0.07613825802660155,9.064449770480513,0.017937033290104994,0.11463972487983864,0.09269283265271788
0.008373397221982336,0.1214669275216329,9.429770910291875,0.07670763787220619,0.12657513578900573,0.08324609517869513
0.038542221136062815,0.15525255199139698,9.812020159282536,0.1308582767471102,0.13091725392562484,0.08197230545576971
0.08003208732208303,0.18365746243846903,10.203650888834574,0.17088908426405974,0.13806040969711525,0.05801599398196264
0.10453182854206544,0.16977154363861247,10.540470821358223,0.19617184038806015,0.1131220467754533,0.02405326903767404
0.12775930327217405,0.1631986935952931,10.814910400548845,0.202133955465901,0.06688257913903728,-0.00864127671808145
0.12623904348088813,0.13319765251249788,11.00970639646927,0.18392306477277126,0.03647415412454202,-0.02133270248579523
0.11338228775354267,0.08094133825426,11.047816329888045,0.15338289026399632,0.00031482554480299213,-0.05653503748573586
0.10238372407660144,0.03616002848477643,11.008832331042386,0.11438307841854359,-0.04853185956821127,-0.08085546649303722
0.052441052176178726,-0.03067136434521577,10.831835280628548,0.04873188948576132,-0.07933702974153084,-0.08415674223169012
0.022042789164529134,-0.08350010685147975,10.551612281479722,-0.01411120232478601,-0.11036815228367695,-0.0948896483608136
-0.01770084977301114,-0.13515350811869653,10.1907687828326,-0.07475321655870577,-0.14113793526967044,-0.08623187811673533
-0.04984867950228348,-0.15227990603009642,9.803467809306206,-0.12993308003911894,-0.14065692492005488,-0.08674941002254177
-0.08961137142288329,-0.18392850948257616,9.422048310847325,-0.1719841124677672,-0.13406834473391613,-0.06479385563195027
-0.09769064749577587,-0.1749732473433753,9.06490811721976,-0.19310581039200428,-0.1177574491486695,-0.027732129114494096
-0.11866358424704083,-0.16091552102001266,8.791035205041288,-0.20201497268026317,-0.08621901139937463,0.0021610103276355668
-0.13132460386959277,-0.13564514253231727,8.626337228963132,-0.18602404656493068,-0.043386184562759854,0.037234179552438275
-0.11865195193000677,-0.08652012700719082,8.565194792913793,-0.1569210109895292,0.0008833060746169497,0.050696167348971234
-0.08816919016724369,-0.017016540997531793,8.61278275601878,-0.10512672752152417,0.04854793658582445,0.08447168218825411
-0.05524614406760614,0.029850143330373884,8.804137732513716,-0.04510075961987482,0.09078312187659514,0.1000793099435889
-0.011186954292992421,0.07371605931259426,9.07890286108033,0.013264445507501709,0.11818513605912224,0.10468082116019836
0.033599141969825136,0.12977816456843072,9.43580784706793,0.06522574691039051,0.13810624042452085,0.09304479006339886
0.050045476543245676,0.15924841255830197,9.81455309153494,0.13179539516781574,0.1386072153184589,0.08344271623993935
0.07068157728217692,0.20542871712469837,10.204739891398551,0.17040825186296085,0.13484289859293755,0.05482860722150096
0.08571548482444083,0.18005241261583385,10.548548186093035,0.1891830457637643,0.1100693827689574,0.029352774880838196
0.11902749436900123,0.15729999370647457,10.82911067584626,0.20335274788208382,0.07674027785883479,-0.005303195933645924
0.11305462475108888,0.13858310136972035,10.988523708116398,0.17830434591396513,0.04884158157602888,-0.03477919802083299
0.1072044611989088,0.06691901251826093,11.059026044343113,0.15819547553351967,-0.015740312904918112,-0.06005492336743041
0.08578052655436706,0.028834080160907098,10.998508783223125,0.10537995344596031,-0.05649830918614396,-0.08340837884658504
0.060824829519429746,-0.012281455031850071,10.819321243393201,0.03667740896386765,-0.08364855573985538,-0.09892692399176573
0.035688643272828294,-0.08271885631840643,10.548282658408127,-0.013432371870739366,-0.11694182302272234,-0.10649794608703253
-0.009031853702204155,-0.14120194662682625,10.20134628020465,-0.07729860093529241,-0.14153930097395145,-0.08527278302714132
-0.04799927977334681,-0.16358466852634282,9.813138056616577,-0.1316277839066535,-0.14521335918162961,-0.08335245509808047
-0.08688311226503864,-0.1661602015790727,9.422313205981549,-0.17349596145644353,-0.13644992659418184,-0.057057064813671295
-0.11616931862792593,-0.17476286511452963,9.06938259399565,-0.1947852819681308,-0.10634957499125444,-0.03961236507129596
-0.12077626594283729,-0.16705584135910534,8.807506245624566,-0.20191234007630313,-0.07288558761977611,0.006876759901703682
-0.11998841392011801,-0.13270482048485527,8.623977217163969,-0.19457992313348604,-0.031158264005397195,0.03182167262657378
-0.09638387997170739,-0.08612490402580278,8.551851089132805,-0.1466080980235118,-0.0038571229888665834,0.05663073901090887
-0.08963510477506217,-0.025189935837425743,8.61962985429786,-0.10688857482400482,0.040296170037049946,0.07877798975507616
-0.054089240522577485,0.03894245205280596,8.784782359609652,-0.051681409420147706,0.07838392213801959,0.09948001606531746
-0.031155166214839956,0.09020864614592232,9.075551399549191,0.008681901394329578,0.12206119630891041,0.08523448368241748
0.000808692110430274,0.1309836357265142,9.422141717490522,0.07912129943210167,0.13644050149521436,0.09095729527589111
0.039009266979178704,0.14976416673059845,9.805404264397156,0.12235137760205572,0.14034130050815935,0.08025422119395301
0.07279607372614644,0.16717288579479758,10.208948044487112,0.17047726915845265,0.13297604107910999,0.058053837275170835
0.11979961292977218,0.182037438054806,10.535482332409249,0.19123095800446333,0.11052736629121561,0.043344065108466626
0.11031470923645545,0.14958122369954235,10.82692238658214,0.1968592983676558,0.0733419295380662,-0.0017764815893968906
0.1262660671434623,0.12541834185887563,11.016314310656394,0.17977867426266542,0.041921940780476265,-0.02603473441383026
0.10330390185565042,0.0840805054260943,11.068618143229735,0.14986684029428998,-0.005018625650448024,-0.04979182579285445
0.09812988504983894,0.01897876694695559,10.99856833511216,0.1057108485017295,-0.053133395267004516,-0.07760062467945394
0.06503076433960776,-0.03643098166416952,10.812198693853297,0.049198295472499314,-0.08269062728373308,-0.09850204713289422
0.025907698245262446,-0.08254223056007091,10.53383506795292,-0.018251982213470394,-0.11774584946142301,-0.10642239875607616
-0.010614342450850354,-0.12330633596944918,10.192978829409025,-0.07572231110702476,-0.13321696178890996,-0.09135116055586537
-0.05196850264047319,-0.15192517464774852,9.804503994128687,-0.12440126529268676,-0.14056520023230087,-0.07262451426367653
-0.07502930463057549,-0.17293991842858059,9.417972381759656,-0.17812047543390777,-0.12737100374874888,-0.05597707720368185
-0.1064117229130173,-0.17718216912515822,9.072657926990642,-0.1941805478817907,-0.10971044280576432,-0.02465026452039347
-0.1266906487803884,-0.1663145505114622,8.797910780288236,-0.2042403163974784,-0.08336614064938318,0.013048249475846298
-0.12978165410812847,-0.13579013399418016,8.625061050212222,-0.19055989277812732,-0.03774606071385862,0.03517274079609195
-0.10914661593856952,-0.0857343185632375,8.5500976302443,-0.15166337989190734,0.005861376744545383,0.0533469473965649
-0.07804457089556235,-0.024800034230014478,8.61572140426199,-0.10839304388753483,0.04968845256980099,0.08120899893591772
-0.06067122370217373,0.030929872642316697,8.797451380368736,-0.05410574997193056,0.09074142578418254,0.10198404274409317
-0.02810990803540583,0.06499004615772792,9.073704553087024,0.020945435767406127,0.11253699735417448,0.09875606187140137
0.012574851358587635,0.121050122043502,9.438420146690627,0.07986808666649746,0.13769405755901964,0.10260678994350107
0.05717821501069225,0.17005338522390753,9.811857972741787,0.11918200766574247,0.13131621823660672,0.08051495589201701
0.08035294225334329,0.17843006628917824,10.18336252447301,0.1624351920091524,0.13122797353343127,0.060378629786061344
0.09948443722362094,0.16643535058027198,10.54807701625828,0.19711648837042461,0.10943795825287114,0.029063800088355324
0.12573611235072965,0.17919156193579075,10.825636552750632,0.19806202750528012,0.08618686587600015,0.0007091674644491676
0.1229882050212644,0.12699134416890545,10.997819621142982,0.19279934513931918,0.038574399686668384,-0.029923632235291476
0.12281336721631456,0.08472197353111219,11.050292826604727,0.15605011944960337,-0.0010479892313215106,-0.06689282135761777
0.0921431764446208,0.03127571695821948,11.012885082931453,0.10716411416346645,-0.05594068081396987,-0.08316166157130103
0.05215540435699688,-0.031177646718580053,10.812712171660033,0.04291242088162721,-0.08732084433396627,-0.10129900721075473
0.01621552783256105,-0.08760985149810062,10.550017743016916,-0.011866818332734513,-0.11984871061722852,-0.10203550386308323
0.0029191812160831443,-0.11036213838911403,10.197871647201197,-0.08164645886858997,-0.12197682360663922,-0.09905408081776239
-0.03294087531077166,-0.1523916778541166,9.814806484392237,-0.12231731478048848,-0.14327428821141752,-0.07579053450078091
-0.08003403594869292,-0.17122084829787557,9.43738362042466,-0.16769663970407117,-0.1314615022465657,-0.05358989299589992
-0.10583735363937895,-0.1731611083513501,9.07976154561154,-0.19827335589761935,-0.11017837866553322,-0.028016034518406858
-0.10519424833231301,-0.1683715316058987,8.794259443214969,-0.19546300952980583,-0.08689503122978162,-0.006249731918917624
-0.12841451896991943,-0.11700263649350189,8.630027292832084,-0.17408884747186298,-0.04198625388426688,0.030495195488071117
-0.11768513543199308,-0.08839236312069836,8.554951204399648,-0.15405652295594513,0.006111765685426314,0.05211415016663384
-0.0855306865893335,-0.025813224524653896,8.622487818722217,-0.10291472059574062,0.047560399075813026,0.08021722817863997
-0.06510799759363871,0.015121763745580094,8.788384088167184,-0.0501808809392115,0.07405999965048249,0.09837007261263354
-0.02720177636028737,0.06546239123834871,9.067002184815715,0.014750780895147864,0.11278195405753733,0.10496048244071696
0.008980699053571161,0.12988186789086692,9.424139850394809,0.06773146629468103,0.13945848753035145,0.09744248586873172
0.049430797467429094,0.153944530673499,9.812944693668644,0.12884088988000894,0.14288141906237545,0.08714199820202921
0.08985773713294216,0.1618830053363667,10.182652117987157,0.1700252192983158,0.13791806436899914,0.06000567461601449
0.10349653432550522,0.1820962979086725,10.548709864309599,0.20314419189805527,0.10588302098979292,0.029649703930022434
0.12203731301646538,0.17730563865141188,10.814715811155894,0.19051138110695084,0.08535228745149408,0.004279788311341587
0.10315677670532333,0.13833936009606593,11.009058149494308,0.18389205462200606,0.039134046590106844,-0.02645348887325511
0.11013757206490536,0.07958875877448071,11.057184284569404,0.15940902354605352,0.003873179382516167,-0.06147097021715274
0.08393145878450205,0.028150281363435278,10.989831667212544,0.10445792906520272,-0.04711526552918725,-0.0790587838155453
0.052200652127371884,-0.021135232935024686,10.821877679432362,0.047165026675830835,-0.09579943197409331,-0.09660453364817044
0.020135582491096392,-0.07281223788484789,10.537401685356965,-0.018490314931466276,-0.11137063842352377,-0.11004293483714346
-0.012961229767374169,-0.13008382402024624,10.206422804100152,-0.07993066599615138,-0.13657194761298977,-0.09287772950886981
-0.039402980738190686,-0.16014390308526139,9.810004241660263,-0.13797280627670458,-0.14182145248265318,-0.08732225129091138
-0.08920902398434988,-0.1753914274526287,9.422515344046566,-0.1729534088873839,-0.13909337976522182,-0.05706577163465812
-0.10252680312953658,-0.17334041132286512,9.080002842785852,-0.19909597828939232,-0.10270026018187886,-0.03849403680087963
-0.12075915813691925,-0.16140960401909657,8.79068917751772,-0.19889620250218215,-0.08155314564411426,-0.0035098211479478903
-0.12217953826846716,-0.12818355998797498,8.610866125388432,-0.18923481292966335,-0.0314808979569897,0.028817875365460394
-0.10250525667790931,-0.07060864321857044,8.563266812635534,-0.15536639238214042,0.0019317173142147435,0.06485873557709118
-0.08637237745081333,-0.018403353290316015,8.612381988966986,-0.10792781350948422,0.042493061688860176,0.0782861198084662
-0.05125197175121861,0.03205616757678531,8.78992867580132,-0.048262560252207015,0.0921597003806712,0.08975811200844387
-0.028396846860526858,0.09554213460370883,9.081962482884162,0.011681408525029049,0.11525023753505749,0.1018216862361094
0.004720701348402458,0.12424397217182973,9.427929269911191,0.06995870864515258,0.1340365191863409,0.09399339402576702
0.04493933054199518,0.1734011124000933,9.799969363660383,0.1292723696672785,0.13353217472439513,0.08480244318520529
0.08053785657260347,0.18213646945502948,10.191318154625161,0.17514474873048652,0.1295397808363915,0.05364749293550397
0.10418444193792094,0.2039396308628128,10.537501712918015,0.19479153399278507,0.11295473679506499,0.031871774700773514
0.10821069809238376,0.15080513706874632,10.835481797353006,0.19643729447927438,0.07245173980630537,0.012259319746479775
0.12028207176659442,0.12170811600968584,11.006068728789506,0.1846807398920763,0.036660638360692756,-0.03218226416931085
0.11235314592145722,0.08499768448220937,11.056633241231959,0.1427152736051148,-0.006190165309216778,-0.05791645967703159
0.11081709324711585,0.03125739133369043,11.00343020288369,0.104969772796501,-0.04679958367603703,-0.08925889639858416
0.07696591350101503,-0.012635771115894541,10.810421753481247,0.046019962495304885,-0.0781642562823296,-0.09939786321644783
0.020334854622056697,-0.08713625950992224,10.539350396156086,-0.0189913215970865,-0.11711667694497381,-0.09770135731592758
-0.012587309134160202,-0.12009619012008863,10.19711014909623,-0.07902813085649607,-0.1378068825351791,-0.09672775068194772
-0.05843773709173558,-0.15111762077360255,9.813617845993157,-0.13089470995523808,-0.1262084512656874,-0.0777774755789545
-0.0833235383541406,-0.17215916324897962,9.422949084027215,-0.16484504126912988,-0.13399382437749047,-0.056582199252344555
-0.10024701504156874,-0.18545939262049058,9.077252542720124,-0.1886889009299309,-0.11176454848275569,-0.03740765246946309
-0.10723897370314493,-0.1490829220409723,8.79935544871094,-0.20412702247825648,-0.0807368716210544,0.005165045650280589
-0.12539082421552025,-0.11738827857690082,8.61987073541488,-0.18788685878376113,-0.04073992233709951,0.024772444657027465
-0.1157604908008882,-0.07685062569828142,8.557630835262474,-0.15543138724333994,0.004476707437259774,0.05502550219649787
-0.10785561318475456,-0.026444737412188772,8.617769235649632,-0.10161905896644655,0.05173577008757197,0.08210111968606648
-0.06325248397512057,0.030045747069650266,8.800584257100338,-0.047294201577598505,0.08758199312688834,0.10296808181652008
-0.03566011672140336,0.08115937570561148,9.078554959347999,0.014787969120259831,0.12100238909689127,0.09498057906550399
0.0060527268228386145,0.13246181934366127,9.425315630369862,0.07794895216194281,0.13957452259615358,0.09581668423653429
0.03971531485169766,0.16066640363461746,9.800571223599988,0.12586147040548354,0.14098306495389015,0.08162974272611072
0.07784378180841257,0.17100814610392376,10.188279820159538,0.17662676552093298,0.13370945746019203,0.06199369257018943
0.08871002793943862,0.16938268872647516,10.547922619813178,0.19414047972673054,0.11635494105825253,0.036737658038469415
0.10514944070712297,0.15432870245378727,10.833044629374053,0.19520683443950781,0.07339159013508643,-0.0021088905571665434
0.13659213040979773,0.1289999359678193,11.000039969061415,0.18414827069855472,0.05184713284274242,-0.02592662316782504
0.10022793863015408,0.0814316551651245,11.056706652700184,0.15912807907793775,-0.006650858774816495,-0.05219850313140223
0.08190301631920795,0.029802269256169793,11.000615369012486,0.10354107586427773,-0.04888661230745093,-0.07203389921403774
0.07664646483733148,-0.02423037792092702,10.812176671588581,0.052769523335980076,-0.09162155938389052,-0.09262335027787917
0.05040133878044971,-0.08680782945086209,10.555203110617887,-0.017450748770912915,-0.12152766531983143,-0.09921277627437826
-0.019660775272370347,-0.11561025692287777,10.19776399612475,-0.07909595757872402,-0.12948420887866785,-0.09745118433751077
-0.04967619273134141,-0.16255901142743656,9.804644342294333,-0.12554555039456508,-0.12858933803759956,-0.0881445740427077
